t,Resistance,Soot left-mg
4956.0,399.0438247,0.48706120073394793
4957.0,398.88446215,0.4870571777697397
4958.0,398.7250996,0.48705315480553146
4959.0,398.56573705000005,0.4870491318413232
4960.0,398.4063745,0.487045108877115
4961.0,398.24827673000004,0.48704108591290673
4962.0,398.09017896,0.4870370629486985
4963.0,397.93208119,0.48703303998449027
4964.0,397.77398342000004,0.487029017020282
4965.0,397.61588565,0.48702499405607375
4966.0,397.45778788,0.48702097109186554
4967.0,397.29969011000003,0.4870169481276573
4968.0,397.14159234000005,0.487012925163449
4969.0,396.98349457,0.48700890219924076
4970.0,396.8253968,0.48700487923503255
4971.0,396.66854882,0.4870008562708243
4972.0,396.51170084,0.48699683330661603
4973.0,396.35485286,0.4869928103424078
4974.0,396.19800488,0.48698878737819956
4975.0,396.04115690000003,0.4869847644139913
4976.0,395.88430892,0.4869807414497831
4977.0,395.72746094,0.48697671848557483
4978.0,395.57061296,0.48697269552136657
4979.0,395.41376498,0.4869686486883948
4980.0,395.256917,0.48696450638036876
4981.0,395.10130404,0.4869603640723427
4982.0,394.94569108,0.4869562217643167
4983.0,394.79007812,0.48695207945629065
4984.0,394.63446516,0.4869479371482646
4985.0,394.4788522,0.4869437948402386
4986.0,394.32323924,0.48693965253221255
4987.0,394.16762628000004,0.4869355102241866
4988.0,394.01201332,0.48693136791616054
4989.0,393.85640036,0.4869272256081345
4990.0,393.7007874,0.4869230833001085
4991.0,393.54639493,0.48691894099208244
4992.0,393.39200246,0.4869147986840564
4993.0,393.23760999,0.48691065637603037
4994.0,393.08321752,0.48690651406800434
4995.0,392.92882505,0.4869023717599783
4996.0,392.77443258,0.48689822945195227
4997.0,392.62004011,0.48689408714392624
4998.0,392.46564764,0.4868899448359002
4999.0,392.31125517,0.48688580252787417
5000.0,392.1568627,0.48688166021984813
5001.0,392.1568627,0.4868775179118221
5002.0,392.1568627,0.4868733756037961
5003.0,392.1568627,0.4868692332957701
5004.0,392.1568627,0.48686509098774405
5005.0,392.1568627,0.486860948679718
5006.0,392.1568627,0.486856806371692
5007.0,392.1568627,0.48685266406366595
5008.0,392.1568627,0.4868485217556399
5009.0,392.1568627,0.4868443794476139
5010.0,392.1568627,0.48684023713958785
5011.0,392.00367643,0.4868360948315618
5012.0,391.85049016,0.4868319525235358
5013.0,391.69730389,0.48682781021550975
5014.0,391.54411762,0.4868236679074837
5015.0,391.39093134999996,0.4868195255994577
5016.0,391.23774507999997,0.48681538329143165
5017.0,391.08455881,0.4868112409834056
5018.0,390.93137254,0.48680709867537963
5019.0,390.77818627,0.4868029563673536
5020.0,390.625,0.48679881405932757
5021.0,390.47300584,0.48679467175130153
5022.0,390.32101168,0.4867905294432755
5023.0,390.16901752,0.48678638713524947
5024.0,390.01702336,0.48678224482722343
5025.0,389.8650292,0.48677809188665944
5026.0,389.71303504,0.4867738432532538
5027.0,389.56104088,0.48676959461984814
5028.0,389.40904672,0.4867653459864425
5029.0,389.25705256000003,0.48676109735303685
5030.0,389.1050584,0.48675684871963126
5031.0,388.95424248,0.4867526000862256
5032.0,388.80342656,0.48674835145281997
5033.0,388.65261064000003,0.4867441028194143
5034.0,388.50179472,0.4867398541860087
5035.0,388.3509788,0.48673560555260303
5036.0,388.20016288,0.4867313569191974
5037.0,388.04934696,0.48672710828579174
5038.0,387.89853104,0.4867228596523861
5039.0,387.74771512,0.4867186110189805
5040.0,387.5968992,0.48671436238557486
5041.0,387.5968992,0.4867101137521692
5042.0,387.5968992,0.48670586511876357
5043.0,387.5968992,0.4867016164853579
5044.0,387.5968992,0.4866973678519523
5045.0,387.5968992,0.48669311921854663
5046.0,387.5968992,0.486688870585141
5047.0,387.5968992,0.48668462195173534
5048.0,387.5968992,0.4866803733183297
5049.0,387.5968992,0.4866761246849241
5050.0,387.5968992,0.48667187605151846
5051.0,387.44724788999997,0.4866676274181128
5052.0,387.29759658,0.48666337878470717
5053.0,387.14794527,0.4866591301513015
5054.0,386.99829396,0.4866548815178959
5055.0,386.84864265,0.48665063288449023
5056.0,386.69899133999996,0.4866463842510846
5057.0,386.54934003,0.48664213561767894
5058.0,386.39968872,0.48663788698427335
5059.0,386.25003741,0.4866336383508677
5060.0,386.1003861,0.48662938971746206
5061.0,385.95188594999996,0.4866251410840564
5062.0,385.8033858,0.48662089245065077
5063.0,385.65488565,0.4866166438172451
5064.0,385.5063855,0.4866123951838395
5065.0,385.35788535,0.48660814655043383
5066.0,385.2093852,0.4866038979170282
5067.0,385.06088505,0.4865996492836226
5068.0,384.9123849,0.48659540065021695
5069.0,384.76388475000005,0.4865911520168113
5070.0,384.6153846,0.48658690338340566
5071.0,384.46802239000004,0.48658265475
5072.0,384.32066018,0.48657831064262475
5073.0,384.17329797,0.4865739665352495
5074.0,384.02593576000004,0.4865696224278742
5075.0,383.87857355000006,0.48656527832049895
5076.0,383.73121134,0.4865609342131237
5077.0,383.58384913000003,0.48655659010574837
5078.0,383.43648692000005,0.4865522459983731
5079.0,383.28912471,0.48654790189099784
5080.0,383.1417625,0.48654355778362257
5081.0,382.99552518,0.4865392136762473
5082.0,382.84928786,0.48653486956887204
5083.0,382.70305054000005,0.4865305254614968
5084.0,382.55681322000004,0.4865261813541215
5085.0,382.4105759,0.48652183724674625
5086.0,382.26433858,0.486517493139371
5087.0,382.11810126,0.48651314903199566
5088.0,381.97186394000005,0.4865088049246204
5089.0,381.82562662000004,0.48650446081724513
5090.0,381.6793893,0.48650011670986987
5091.0,381.53426406,0.4864957726024946
5092.0,381.38913882,0.48649142849511934
5093.0,381.24401358,0.4864870843877441
5094.0,381.09888834000003,0.4864827402803688
5095.0,380.9537631,0.48647839617299354
5096.0,380.80863786,0.4864740520656183
5097.0,380.66351262,0.486469707958243
5098.0,380.51838738,0.4864653638508677
5099.0,380.37326214,0.48646101974349243
5100.0,380.2281369,0.48645667563611716
5101.0,380.08411108999996,0.4864523315287419
5102.0,379.94008528,0.48644798742136663
5103.0,379.79605947,0.48644364331399137
5104.0,379.65203366,0.4864392992066161
5105.0,379.50800785,0.48643495509924084
5106.0,379.36398204,0.4864306109918656
5107.0,379.21995623,0.4864262668844903
5108.0,379.07593041999996,0.486421922777115
5109.0,378.93190461,0.4864175786697397
5110.0,378.7878788,0.48641323456236446
5111.0,378.7878788,0.4864088904549892
5112.0,378.7878788,0.48640454634761393
5113.0,378.7878788,0.48640020224023867
5114.0,378.7878788,0.4863958581328634
5115.0,378.7878788,0.48639151402548814
5116.0,378.7878788,0.48638716991811287
5117.0,378.7878788,0.4863828258107376
5118.0,378.7878788,0.48637834890650766
5119.0,378.7878788,0.48637385724707166
5120.0,378.7878788,0.4863693655876356
5121.0,378.64493998,0.4863648739281996
5122.0,378.50200115999996,0.4863603822687636
5123.0,378.35906234,0.4863558906093276
5124.0,378.21612352,0.4863513989498916
5125.0,378.07318469999996,0.4863469072904556
5126.0,377.93024588,0.4863424156310196
5127.0,377.78730706,0.48633792397158354
5128.0,377.64436824,0.48633343231214754
5129.0,377.50142941999997,0.48632894065271154
5130.0,377.3584906,0.48632444899327554
5131.0,377.21662649999996,0.48631995733383954
5132.0,377.0747624,0.48631546567440354
5133.0,376.9328983,0.4863109740149675
5134.0,376.7910342,0.4863064823555315
5135.0,376.6491701,0.4863019906960955
5136.0,376.50730599999997,0.4862974990366595
5137.0,376.3654419,0.4862930073772235
5138.0,376.2235778,0.4862885157177875
5139.0,376.0817137,0.48628402405835147
5140.0,375.9398496,0.4862795323989154
5141.0,375.9398496,0.4862750407394794
5142.0,375.9398496,0.4862705490800434
5143.0,375.9398496,0.4862660574206074
5144.0,375.9398496,0.4862615657611714
5145.0,375.9398496,0.4862570741017354
5146.0,375.9398496,0.48625258244229935
5147.0,375.9398496,0.48624809078286335
5148.0,375.9398496,0.48624359912342735
5149.0,375.9398496,0.48623910746399135
5150.0,375.9398496,0.48623461580455535
5151.0,375.9398496,0.48623012414511935
5152.0,375.9398496,0.48622563248568335
5153.0,375.9398496,0.4862211408262473
5154.0,375.9398496,0.4862166491668113
5155.0,375.9398496,0.4862121575073753
5156.0,375.9398496,0.4862076658479393
5157.0,375.9398496,0.4862031741885033
5158.0,375.9398496,0.4861986825290673
5159.0,375.9398496,0.4861941908696312
5160.0,375.9398496,0.4861896992101952
5161.0,375.79904816,0.4861852075507592
5162.0,375.65824672,0.4861807158913232
5163.0,375.51744528,0.4861762242318872
5164.0,375.37664384,0.4861716058505423
5165.0,375.2358424,0.48616695578872016
5166.0,375.09504096,0.48616230572689806
5167.0,374.95423952,0.4861576556650759
5168.0,374.81343807999997,0.4861530056032538
5169.0,374.67263664,0.48614835554143165
5170.0,374.5318352,0.48614370547960956
5171.0,374.5318352,0.4861390554177874
5172.0,374.5318352,0.4861344053559653
5173.0,374.5318352,0.48612975529414315
5174.0,374.5318352,0.48612510523232105
5175.0,374.5318352,0.4861204551704989
5176.0,374.5318352,0.4861158051086768
5177.0,374.5318352,0.48611115504685465
5178.0,374.5318352,0.48610650498503255
5179.0,374.5318352,0.4861018549232104
5180.0,374.5318352,0.4860972048613883
5181.0,374.5318352,0.48609255479956615
5182.0,374.5318352,0.486087904737744
5183.0,374.5318352,0.4860832546759219
5184.0,374.5318352,0.48607860461409974
5185.0,374.5318352,0.48607395455227764
5186.0,374.5318352,0.4860693044904555
5187.0,374.5318352,0.4860646544286334
5188.0,374.5318352,0.48606000436681124
5189.0,374.5318352,0.48605535430498914
5190.0,374.5318352,0.486050704243167
5191.0,374.39208451999997,0.4860460541813449
5192.0,374.25233384,0.48604140411952274
5193.0,374.11258316,0.48603675405770064
5194.0,373.97283248,0.4860321039958785
5195.0,373.8330818,0.4860274539340564
5196.0,373.69333112,0.48602280387223423
5197.0,373.55358044,0.48601815381041213
5198.0,373.41382976,0.48601350374859
5199.0,373.27407908000004,0.4860088536867679
5200.0,373.1343284,0.48600420362494573
5201.0,372.99561675,0.4859995535631236
5202.0,372.8569051,0.4859949035013015
5203.0,372.71819345,0.4859902534394793
5204.0,372.5794818,0.4859856033776572
5205.0,372.44077015000005,0.4859809533158351
5206.0,372.30205850000004,0.485976303254013
5207.0,372.16334685000004,0.4859716531921908
5208.0,372.02463520000003,0.4859670031303687
5209.0,371.88592355000003,0.48596235306854657
5210.0,371.7472119,0.4859575906073752
5211.0,371.60952775000004,0.4859527799750542
5212.0,371.4718436,0.48594796934273315
5213.0,371.33415945,0.4859431587104121
5214.0,371.19647530000003,0.48593834807809105
5215.0,371.05879115000005,0.48593353744577
5216.0,370.921107,0.48592872681344895
5217.0,370.78342285,0.48592391618112796
5218.0,370.64573870000004,0.4859191055488069
5219.0,370.50805455,0.48591429491648586
5220.0,370.3703704,0.4859094842841648
5221.0,370.23370236,0.48590467365184375
5222.0,370.09703432000003,0.48589986301952276
5223.0,369.96036628,0.4858950523872017
5224.0,369.82369824,0.48589024175488066
5225.0,369.6870302,0.4858854311225596
5226.0,369.55036216,0.48588062049023856
5227.0,369.41369412,0.4858758098579175
5228.0,369.27702608,0.4858709992255965
5229.0,369.14035804,0.48586618859327546
5230.0,369.00369,0.4858613779609544
5231.0,368.86802688,0.48585656732863336
5232.0,368.73236376,0.4858517566963123
5233.0,368.59670064,0.4858469460639913
5234.0,368.46103752,0.48584213543167026
5235.0,368.3253744,0.4858373247993492
5236.0,368.18971128000004,0.48583251416702816
5237.0,368.05404816000004,0.4858277035347071
5238.0,367.91838504000003,0.48582289290238606
5239.0,367.78272192000003,0.48581808227006507
5240.0,367.6470588,0.485813271637744
5241.0,367.51238955,0.48580846100542296
5242.0,367.3777203,0.4858036503731019
5243.0,367.24305105,0.48579883974078086
5244.0,367.1083818,0.48579402910845987
5245.0,366.97371255,0.4857892184761388
5246.0,366.8390433,0.48578440784381777
5247.0,366.70437405,0.4857795972114967
5248.0,366.5697048,0.48577478657917567
5249.0,366.43503555,0.4857699759468546
5250.0,366.3003663,0.4857651653145336
5251.0,366.3003663,0.48576035468221257
5252.0,366.3003663,0.4857555440498915
5253.0,366.3003663,0.48575073341757047
5254.0,366.3003663,0.4857459227852494
5255.0,366.3003663,0.48574111215292837
5256.0,366.3003663,0.4857362090828633
5257.0,366.3003663,0.48573124438763554
5258.0,366.3003663,0.4857262796924078
5259.0,366.3003663,0.48572131499718
5260.0,366.3003663,0.48571635030195226
5261.0,366.16668003,0.4857113856067245
5262.0,366.03299376,0.48570642091149674
5263.0,365.89930749,0.485701456216269
5264.0,365.76562122,0.4856964915210412
5265.0,365.63193495,0.48569152682581346
5266.0,365.49824868,0.48568656213058564
5267.0,365.36456241,0.4856815974353579
5268.0,365.23087614,0.4856766327401301
5269.0,365.09718987,0.48567166804490236
5270.0,364.9635036,0.4856667033496746
5271.0,364.9635036,0.48566173865444684
5272.0,364.9635036,0.4856567739592191
5273.0,364.9635036,0.4856518092639913
5274.0,364.9635036,0.48564684456876356
5275.0,364.9635036,0.4856418798735358
5276.0,364.9635036,0.48563691517830804
5277.0,364.9635036,0.4856319504830803
5278.0,364.9635036,0.48562698578785246
5279.0,364.9635036,0.4856220210926247
5280.0,364.9635036,0.48561705639739694
5281.0,364.8307896,0.4856120917021692
5282.0,364.69807560000004,0.4856071270069414
5283.0,364.5653616,0.48560216231171366
5284.0,364.4326476,0.4855971976164859
5285.0,364.29993360000003,0.48559223292125814
5286.0,364.1672196,0.4855872682260304
5287.0,364.0345056,0.4855823035308026
5288.0,363.90179159999997,0.48557733883557486
5289.0,363.7690776,0.4855723741403471
5290.0,363.6363636,0.4855674094451193
5291.0,363.50461129999997,0.4855624447498915
5292.0,363.372859,0.48555748005466376
5293.0,363.2411067,0.485552515359436
5294.0,363.1093544,0.48554755066420824
5295.0,362.9776021,0.4855425859689805
5296.0,362.8458498,0.4855376212737527
5297.0,362.7140975,0.48553265657852496
5298.0,362.58234519999996,0.4855276918832972
5299.0,362.4505929,0.48552272718806944
5300.0,362.3188406,0.4855177624928417
5301.0,362.3188406,0.4855127977976139
5302.0,362.3188406,0.48550775607201735
5303.0,362.3188406,0.4855026373160521
5304.0,362.3188406,0.48549751856008677
5305.0,362.3188406,0.48549239980412146
5306.0,362.3188406,0.4854872810481562
5307.0,362.3188406,0.4854821622921909
5308.0,362.3188406,0.4854770435362256
5309.0,362.3188406,0.4854719247802603
5310.0,362.3188406,0.48546680602429504
5311.0,362.18803957,0.4854616872683297
5312.0,362.05723854,0.4854565685123644
5313.0,361.92643750999997,0.48545144975639914
5314.0,361.79563648,0.48544633100043383
5315.0,361.66483545,0.48544121224446857
5316.0,361.53403442,0.48543609348850325
5317.0,361.40323339,0.48543097473253793
5318.0,361.27243236,0.4854258559765727
5319.0,361.14163133,0.48542073722060736
5320.0,361.0108303,0.4854156184646421
5321.0,360.88097029,0.4854104997086768
5322.0,360.75111028000003,0.4854053809527115
5323.0,360.62125027,0.4854002621967462
5324.0,360.49139026,0.4853951434407809
5325.0,360.36153025,0.4853900246848156
5326.0,360.23167024,0.4853849059288503
5327.0,360.10181023,0.48537978717288505
5328.0,359.97195022,0.48537466841691973
5329.0,359.84209021000004,0.4853695496609544
5330.0,359.7122302,0.48536443090498915
5331.0,359.7122302,0.48535931214902384
5332.0,359.7122302,0.4853541933930586
5333.0,359.7122302,0.48534907463709326
5334.0,359.7122302,0.485343955881128
5335.0,359.7122302,0.4853388371251627
5336.0,359.7122302,0.48533371836919736
5337.0,359.7122302,0.4853285996132321
5338.0,359.7122302,0.4853234808572668
5339.0,359.7122302,0.4853183621013015
5340.0,359.7122302,0.4853132433453362
5341.0,359.7122302,0.4853081245893709
5342.0,359.7122302,0.48530300583340563
5343.0,359.7122302,0.4852978870774403
5344.0,359.7122302,0.48529276832147505
5345.0,359.7122302,0.48528764956550974
5346.0,359.7122302,0.4852825308095445
5347.0,359.7122302,0.48527741205357916
5348.0,359.7122302,0.48527222472928416
5349.0,359.7122302,0.4852669345524946
5350.0,359.7122302,0.48526164437570496
5351.0,359.58330109,0.4852563541989154
5352.0,359.45437198,0.4852510640221258
5353.0,359.32544287,0.48524577384533624
5354.0,359.19651376,0.4852404836685466
5355.0,359.06758465,0.48523519349175703
5356.0,358.93865554,0.48522990331496746
5357.0,358.80972643,0.4852246131381779
5358.0,358.68079732,0.48521932296138826
5359.0,358.55186821,0.4852140327845987
5360.0,358.4229391,0.4852087426078091
5361.0,358.2949309,0.48520345243101953
5362.0,358.1669227,0.4851981622542299
5363.0,358.03891450000003,0.48519287207744033
5364.0,357.9109063,0.48518758190065076
5365.0,357.7828981,0.4851822917238612
5366.0,357.6548899,0.4851770015470716
5367.0,357.5268817,0.485171711370282
5368.0,357.39887350000004,0.4851664211934924
5369.0,357.2708653,0.48516113101670283
5370.0,357.1428571,0.48515584083991325
5371.0,357.01576,0.4851505506631236
5372.0,356.8886629,0.48514526048633405
5373.0,356.7615658,0.4851399703095445
5374.0,356.6344687,0.4851346801327549
5375.0,356.5073716,0.4851293899559653
5376.0,356.3802745,0.4851240997791757
5377.0,356.25317739999997,0.4851188096023861
5378.0,356.1260803,0.48511351942559655
5379.0,355.9989832,0.485108229248807
5380.0,355.8718861,0.48510293907201735
5381.0,355.8718861,0.4850976488952278
5382.0,355.8718861,0.4850923587184382
5383.0,355.8718861,0.4850870685416486
5384.0,355.8718861,0.485081778364859
5385.0,355.8718861,0.4850764881880694
5386.0,355.8718861,0.48507119801127985
5387.0,355.8718861,0.4850659078344903
5388.0,355.8718861,0.48506061765770064
5389.0,355.8718861,0.48505532748091107
5390.0,355.8718861,0.4850500373041215
5391.0,355.7456904,0.4850447471273319
5392.0,355.61949469999996,0.4850394569505423
5393.0,355.493299,0.4850341667737527
5394.0,355.3671033,0.48502882061377445
5395.0,355.2409076,0.48502334382635576
5396.0,355.1147119,0.4850178670389371
5397.0,354.9885162,0.48501239025151843
5398.0,354.8623205,0.4850069134640998
5399.0,354.73612479999997,0.48500143667668116
5400.0,354.6099291,0.4849959598892625
5401.0,354.48462524,0.48499048310184384
5402.0,354.35932138,0.48498500631442515
5403.0,354.23401752,0.4849795295270065
5404.0,354.10871366,0.4849740527395879
5405.0,353.9834098,0.4849685759521692
5406.0,353.85810594000003,0.48496309916475056
5407.0,353.73280208,0.4849576223773319
5408.0,353.60749822,0.48495214558991323
5409.0,353.48219436,0.4849466688024946
5410.0,353.3568905,0.4849411920150759
5411.0,353.3568905,0.48493571522765727
5412.0,353.3568905,0.48493023844023864
5413.0,353.3568905,0.48492476165281995
5414.0,353.3568905,0.4849192848654013
5415.0,353.3568905,0.4849138080779826
5416.0,353.3568905,0.484908331290564
5417.0,353.3568905,0.48490285450314535
5418.0,353.3568905,0.48489737771572666
5419.0,353.3568905,0.48489190092830803
5420.0,353.3568905,0.48488642414088934
5421.0,353.23246906,0.4848809473534707
5422.0,353.10804762000004,0.48487547056605207
5423.0,352.98362618,0.4848699937786334
5424.0,352.85920474,0.48486451699121474
5425.0,352.7347833,0.4848590402037961
5426.0,352.61036186,0.4848535634163774
5427.0,352.48594042,0.4848480866289588
5428.0,352.36151897999997,0.4848426098415401
5429.0,352.23709754,0.48483713305412146
5430.0,352.1126761,0.4848316562667028
5431.0,351.98912779,0.48482617947928414
5432.0,351.86557948,0.4848207026918655
5433.0,351.74203116999996,0.4848152259044468
5434.0,351.61848286,0.4848097491170282
5435.0,351.49493455,0.48480427232960954
5436.0,351.37138624,0.48479879554219085
5437.0,351.24783793,0.4847933187547722
5438.0,351.12428961999996,0.4847878419673536
5439.0,351.00074130999997,0.4847823651799349
5440.0,350.877193,0.48477684629685464
5441.0,350.877193,0.48477115903112794
5442.0,350.877193,0.4847654717654013
5443.0,350.877193,0.4847597844996746
5444.0,350.877193,0.4847540972339479
5445.0,350.877193,0.4847484099682212
5446.0,350.877193,0.4847427227024946
5447.0,350.877193,0.4847370354367679
5448.0,350.877193,0.4847313481710412
5449.0,350.877193,0.4847256609053145
5450.0,350.877193,0.48471997363958785
5451.0,350.75450866999995,0.48471428637386116
5452.0,350.63182434,0.48470859910813446
5453.0,350.50914001,0.48470291184240777
5454.0,350.38645568,0.48469722457668113
5455.0,350.26377134999996,0.48469153731095443
5456.0,350.14108702,0.48468585004522774
5457.0,350.01840269,0.48468016277950104
5458.0,349.89571836,0.4846744755137744
5459.0,349.77303402999996,0.4846687882480477
5460.0,349.6503497,0.484663100982321
5461.0,349.52852029999997,0.4846574137165944
5462.0,349.4066909,0.4846517264508677
5463.0,349.2848615,0.484646039185141
5464.0,349.1630321,0.4846403519194143
5465.0,349.0412027,0.48463466465368765
5466.0,348.91937329999996,0.48462897738796096
5467.0,348.7975439,0.48462329012223426
5468.0,348.67571449999997,0.48461760285650757
5469.0,348.5538851,0.48461191559078093
5470.0,348.4320557,0.48460622832505423
5471.0,348.4320557,0.48460054105932754
5472.0,348.4320557,0.48459485379360084
5473.0,348.4320557,0.4845891665278742
5474.0,348.4320557,0.4845834792621475
5475.0,348.4320557,0.4845777919964208
5476.0,348.4320557,0.4845721047306941
5477.0,348.4320557,0.4845664174649675
5478.0,348.4320557,0.4845607301992408
5479.0,348.4320557,0.4845550429335141
5480.0,348.4320557,0.4845493556677874
5481.0,348.31107234999996,0.48454366840206076
5482.0,348.190089,0.48453798113633406
5483.0,348.06910565,0.48453229387060737
5484.0,347.94812229999997,0.48452660660488067
5485.0,347.82713894999995,0.48452091933915403
5486.0,347.7061556,0.48451521145954446
5487.0,347.58517224999997,0.48450931805498915
5488.0,347.46418889999995,0.48450342465043383
5489.0,347.34320555,0.4844975312458785
5490.0,347.2222222,0.4844916378413232
5491.0,347.2222222,0.4844857444367679
5492.0,347.2222222,0.4844798510322126
5493.0,347.2222222,0.48447395762765727
5494.0,347.2222222,0.48446806422310196
5495.0,347.2222222,0.48446217081854664
5496.0,347.2222222,0.48445627741399133
5497.0,347.2222222,0.484450384009436
5498.0,347.2222222,0.4844444906048807
5499.0,347.2222222,0.4844385972003254
5500.0,347.2222222,0.4844327037957701
5501.0,347.1020761,0.48442681039121477
5502.0,346.98193,0.48442091698665946
5503.0,346.8617839,0.48441502358210414
5504.0,346.7416378,0.48440913017754883
5505.0,346.6214917,0.4844032367729935
5506.0,346.5013456,0.4843973433684382
5507.0,346.3811995,0.4843914499638829
5508.0,346.2610534,0.4843855565593276
5509.0,346.1409073,0.48437966315477227
5510.0,346.0207612,0.48437376975021695
5511.0,346.0207612,0.48436787634566164
5512.0,346.0207612,0.48436198294110633
5513.0,346.0207612,0.484356089536551
5514.0,346.0207612,0.48435019613199565
5515.0,346.0207612,0.48434430272744033
5516.0,346.0207612,0.484338409322885
5517.0,346.0207612,0.4843325159183297
5518.0,346.0207612,0.4843266225137744
5519.0,346.0207612,0.4843207291092191
5520.0,346.0207612,0.48431483570466377
5521.0,345.90144369999996,0.48430894230010846
5522.0,345.7821262,0.48430304889555315
5523.0,345.66280869999997,0.48429715549099783
5524.0,345.5434912,0.4842912620864425
5525.0,345.4241737,0.4842853686818872
5526.0,345.30485619999996,0.4842794752773319
5527.0,345.1855387,0.4842735818727766
5528.0,345.0662212,0.48426768846822127
5529.0,344.9469037,0.48426179506366596
5530.0,344.8275862,0.48425590165911064
5531.0,344.8275862,0.48425000825455533
5532.0,344.8275862,0.48424411485
5533.0,344.8275862,0.48423798058752715
5534.0,344.8275862,0.4842318463250542
5535.0,344.8275862,0.48422571206258136
5536.0,344.8275862,0.4842195778001085
5537.0,344.8275862,0.48421344353763557
5538.0,344.8275862,0.4842073092751627
5539.0,344.8275862,0.48420117501268983
5540.0,344.8275862,0.4841950407502169
5541.0,344.70908875,0.48418890648774404
5542.0,344.59059129999997,0.4841827722252712
5543.0,344.47209384999996,0.48417663796279825
5544.0,344.35359639999996,0.4841705037003254
5545.0,344.23509894999995,0.4841643694378525
5546.0,344.1166015,0.4841582351753796
5547.0,343.99810405,0.4841521009129067
5548.0,343.8796066,0.48414596665043386
5549.0,343.76110915,0.48413983238796093
5550.0,343.6426117,0.48413369812548807
5551.0,343.52492586999995,0.4841275638630152
5552.0,343.40724004,0.4841214296005423
5553.0,343.28955421,0.4841152953380694
5554.0,343.17186838,0.48410916107559654
5555.0,343.05418254999995,0.4841030268131236
5556.0,342.93649672,0.48409689255065075
5557.0,342.81881089,0.4840907582881779
5558.0,342.70112506,0.48408462402570496
5559.0,342.58343922999995,0.4840784897632321
5560.0,342.4657534,0.4840723555007592
5561.0,342.4657534,0.4840662212382863
5562.0,342.4657534,0.48406008697581343
5563.0,342.4657534,0.48405395271334056
5564.0,342.4657534,0.48404781845086764
5565.0,342.4657534,0.48404168418839477
5566.0,342.4657534,0.4840355499259219
5567.0,342.4657534,0.484029415663449
5568.0,342.4657534,0.4840232814009761
5569.0,342.4657534,0.48401714713850325
5570.0,342.4657534,0.4840110128760304
5571.0,342.34887089,0.48400487861355745
5572.0,342.23198837999996,0.4839987443510846
5573.0,342.11510587,0.4839926100886117
5574.0,341.99822336,0.4839864758261388
5575.0,341.88134085,0.48398034156366593
5576.0,341.76445834,0.48397420730119306
5577.0,341.64757583,0.48396807303872014
5578.0,341.53069332,0.48396193877624727
5579.0,341.41381081,0.4839555721195227
5580.0,341.2969283,0.4839491796412147
5581.0,341.18084091,0.4839427871629067
5582.0,341.06475352,0.48393639468459865
5583.0,340.94866613,0.4839300022062906
5584.0,340.83257874,0.4839236097279826
5585.0,340.71649134999996,0.48391721724967457
5586.0,340.60040396,0.48391082477136654
5587.0,340.48431657,0.4839044322930586
5588.0,340.36822917999996,0.48389803981475055
5589.0,340.25214179,0.4838916473364425
5590.0,340.1360544,0.4838852548581345
5591.0,340.02075404,0.48387886237982647
5592.0,339.90545368,0.48387246990151844
5593.0,339.79015332,0.4838660774232104
5594.0,339.67485296,0.4838596849449024
5595.0,339.55955259999996,0.48385329246659436
5596.0,339.44425223999997,0.48384689998828634
5597.0,339.32895188,0.4838405075099783
5598.0,339.21365152,0.4838341150316703
5599.0,339.09835116,0.48382772255336226
5600.0,338.9830508,0.48382133007505423
5601.0,338.9830508,0.4838149375967462
5602.0,338.9830508,0.4838085451184382
5603.0,338.9830508,0.48380215264013016
5604.0,338.9830508,0.48379576016182213
5605.0,338.9830508,0.4837893676835141
5606.0,338.9830508,0.4837829752052061
5607.0,338.9830508,0.48377658272689805
5608.0,338.9830508,0.48377019024859
5609.0,338.9830508,0.483763797770282
5610.0,338.9830508,0.483757405291974
5611.0,338.8685295,0.48375101281366595
5612.0,338.7540082,0.4837446203353579
5613.0,338.6394869,0.4837382278570499
5614.0,338.5249656,0.48373183537874187
5615.0,338.4104443,0.48372544290043384
5616.0,338.295923,0.4837190504221258
5617.0,338.1814017,0.4837126579438178
5618.0,338.0668804,0.48370626546550977
5619.0,337.95235909999997,0.48369987298720174
5620.0,337.8378378,0.4836934805088937
5621.0,337.72408769,0.4836870880305857
5622.0,337.61033757999996,0.48368069555227766
5623.0,337.49658747,0.48367430307396964
5624.0,337.38283736,0.4836679105956616
5625.0,337.26908725,0.4836613306396963
5626.0,337.15533714,0.4836547038143167
5627.0,337.04158702999996,0.4836480769889371
5628.0,336.92783692,0.4836414501635575
5629.0,336.81408681,0.48363482333817787
5630.0,336.7003367,0.48362819651279826
5631.0,336.7003367,0.48362156968741865
5632.0,336.7003367,0.48361494286203904
5633.0,336.7003367,0.48360831603665944
5634.0,336.7003367,0.48360168921127983
5635.0,336.7003367,0.4835950623859002
5636.0,336.7003367,0.4835884355605206
5637.0,336.7003367,0.483581808735141
5638.0,336.7003367,0.4835751819097614
5639.0,336.7003367,0.4835685550843818
5640.0,336.7003367,0.4835619282590022
5641.0,336.58735000999997,0.4835553014336226
5642.0,336.47436332,0.48354867460824297
5643.0,336.36137663,0.48354204778286336
5644.0,336.24838994,0.48353542095748375
5645.0,336.13540324999997,0.48352879413210414
5646.0,336.02241656,0.48352216730672454
5647.0,335.90942987,0.48351554048134493
